"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_fingerprintSHA1","blog.beta.gouv.fr/148.253.75.120","443","INFO","38BEA2466B2300060D7168CD94D56429386BA3C5","",""
"cert_fingerprintSHA256","blog.beta.gouv.fr/148.253.75.120","443","INFO","7054064F145467008AE4617F1DEA46CD13AEBD4B4A93953C7055D4C8FE58A07B","",""
"cert","blog.beta.gouv.fr/148.253.75.120","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE8zCCA9ugAwIBAgISBI0CzKKxrpArlbqakbFxsCDoMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQwNzE3MDc0MDEyWhcNMjQxMDE1MDc0MDExWjAcMRowGAYDVQQDExFibG9nLmJldGEuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAObVynfqGO1a9vAbWtgyxifS7r7h4iLE40nyfaicIAcxLKn615OTTAJK4nxYYzRGjCELCtGWGGfu6gcd7B3AXxag2FgCxCvAww+jByLEfGAFMUPdzmEKNS/CsJwwjqjX00xHVkerZC3w9pRXqgRGJGr8d1ZTouZWE7N8VFC1dRXpBz/R7/hrixJyYXlyEtTf/k4CocS5Lys3YRvcGbBfQ1ederax9RqFbVgqoMJH8JMBLTrkuCuvxbevlNd0i/W8MkmeLEMxn95d4Fg+5Kxdw4XrOhximLTuAthf6RqxWKZK5xW6u/jq/H/X3E7znl1ERnUf8W6GG4wj/Nsb4Ex6zy8CAwEAAaOCAhYwggISMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQU/C90fE6N8NPEtBHIzMqTdH3fzDowHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzAcBgNVHREEFTATghFibG9nLmJldGEuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQUGCisGAQQB1nkCBAIEgfYEgfMA8QB2AEiw42vapkc0D+VqAvqdMOscUgHLVt0sgdm7v6s52IRzAAABkL/ZYIEAAAQDAEcwRQIhAK8bc8xNi3gp5qeJW7OUlVoN76mgy3jHLgbjZtv3esJOAiB2JH56bSlZul+nmRaL6+gYGZNFYObCoqcbQPbauZfJEgB3AHb/iD8KtvuVUcJhzPWHujS0pM27KdxoQgqf5mdMWjp0AAABkL/ZYLcAAAQDAEgwRgIhAI93ztOVseXgw/D/YfZJigqfE62N7KVz+XRBAp+JC32XAiEA1xmLVolapCgwYpV+hALZaZF5op+Uox4mIkC6HfgZvZQwDQYJKoZIhvcNAQELBQADggEBAJJJuNNvLgvohInePF87htZUQlNMnaLNF+fE8ojZTFhaPV8565EP/VVzQwYRacvA1klSzc0Zveat819YyL0LKHCnhJ08f8PEpP/23ksTyAWiSvxN9H7NlQIa478ZKhvXCPMgDWG62iYIfYNCwMV0Dri/EF9y3AWwS3sqmOLvduuYYFqX/18j5d2Jv56S0iOKHXf7NnhWTt1RqFp9Vamiv8kcTMjutpXnTgj8XB1Exvk1dxTHmhuZ1HcheqZd6Rie051zWqSq9bpRFh/oH+g9CjJJHRNawIKeGrVFuXahCaGVXEqPE++U4+xY9NnfIg9o9xh06EvR+m4+oe8sCh1xGo4=\n-----END CERTIFICATE-----","",""
"cert_commonName","blog.beta.gouv.fr/148.253.75.120","443","OK","blog.beta.gouv.fr","",""
"cert_commonName_wo_SNI","blog.beta.gouv.fr/148.253.75.120","443","INFO","*.osc-fr1.scalingo.io","",""
"cert_subjectAltName","blog.beta.gouv.fr/148.253.75.120","443","INFO","blog.beta.gouv.fr","",""
"cert_trust","blog.beta.gouv.fr/148.253.75.120","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","blog.beta.gouv.fr/148.253.75.120","443","OK","passed.","",""
"cert_certificatePolicies_EV","blog.beta.gouv.fr/148.253.75.120","443","INFO","no","",""
"cert_expirationStatus","blog.beta.gouv.fr/148.253.75.120","443","OK","37 >= 30 days","",""
"cert_notBefore","blog.beta.gouv.fr/148.253.75.120","443","INFO","2024-07-17 07:40","",""
"cert_notAfter","blog.beta.gouv.fr/148.253.75.120","443","OK","2024-10-15 07:40","",""
"cert_extlifeSpan","blog.beta.gouv.fr/148.253.75.120","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","blog.beta.gouv.fr/148.253.75.120","443","INFO","not present","",""
"cert_crlDistributionPoints","blog.beta.gouv.fr/148.253.75.120","443","INFO","--","",""
"cert_ocspURL","blog.beta.gouv.fr/148.253.75.120","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","blog.beta.gouv.fr/148.253.75.120","443","LOW","not offered","",""
"cert_mustStapleExtension","blog.beta.gouv.fr/148.253.75.120","443","INFO","--","",""
"DNS_CAArecord","blog.beta.gouv.fr/148.253.75.120","443","LOW","--","",""
"certificate_transparency","blog.beta.gouv.fr/148.253.75.120","443","OK","yes (certificate extension)","",""
"certs_countServer","blog.beta.gouv.fr/148.253.75.120","443","INFO","2","",""
"certs_list_ordering_problem","blog.beta.gouv.fr/148.253.75.120","443","INFO","no","",""
"cert_caIssuers","blog.beta.gouv.fr/148.253.75.120","443","INFO","R11 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","blog.beta.gouv.fr/148.253.75.120","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCAu6gAwIBAgIRAIp9PhPWLzDvI4a9KQdrNPgwDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDUjExMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuoe8XBsAOcvKCs3UZxD5ATylTqVhyybKUvsVAbe5KPUoHu0nsyQYOWcJDAjs4DqwO3cOvfPlOVRBDE6uQdaZdN5R2+97/1i9qLcT9t4x1fJyyXJqC4N0lZxGAGQUmfOx2SLZzaiSqhwmej/+71gFewiVgdtxD4774zEJuwm+UE1fj5F2PVqdnoPy6cRms+EGZkNIGIBloDcYmpuEMpexsr3E+BUAnSeI++JjF5ZsmydnS8TbKF5pwnnwSVzgJFDhxLyhBax7QG0AtMJBP6dYuC/FXJuluwme8f7rsIU5/agK70XEeOtlKsLPXzze41xNG/cLJyuqC0J3U095ah2H2QIDAQABo4H4MIH1MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAgYIKwYBBQUHAwEwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUxc9GpOr0w8B6bJXELbBeki8m47kwHwYDVR0jBBgwFoAUebRZ5nu25eQBc4AIiMgaWPbpm24wMgYIKwYBBQUHAQEEJjAkMCIGCCsGAQUFBzAChhZodHRwOi8veDEuaS5sZW5jci5vcmcvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMCcGA1UdHwQgMB4wHKAaoBiGFmh0dHA6Ly94MS5jLmxlbmNyLm9yZy8wDQYJKoZIhvcNAQELBQADggIBAE7iiV0KAxyQOND1H/lxXPjDj7I3iHpvsCUf7b632IYGjukJhM1yv4Hz/MrPU0jtvfZpQtSlET41yBOykh0FX+ou1Nj4ScOt9ZmWnO8m2OG0JAtIIE3801S0qcYhyOE2G/93ZCkXufBL713qzXnQv5C/viOykNpKqUgxdKlEC+Hi9i2DcaR1e9KUwQUZRhy5j/PEdEglKg3l9dtD4tuTm7kZtB8v32oOjzHTYw+7KdzdZiw/sBtnUfhBPORNuay4pJxmY/WrhSMdzFO2q3Gu3MUBcdo27goYKjL9CTF8j/Zz55yctUoVaneCWs/ajUX+HypkBTA+c8LGDLnWO2NKq0YD/pnARkAnYGPfUDoHR9gVSp/qRx+ZWghiDLZsMwhN1zjtSC0uBWiugF3vTNzYIEFfaPG7Ws3jDrAMMYebQ95JQ+HIBD/RPBuHRTBpqKlyDnkSHDHYPiNX3adPoPAcgdF3H2/W0rmoswMWgTlLn1Wu0mrks7/qpdWfS6PJ1jty80r2VKsM/Dj3YIDfbjXKdaFU5C+8bhfJGqU3taKauuz0wHVGT3eo6FlWkWYtbt4pgdamlwVeZEW+LM7qZEJEsMNPrfC03APKmZsJgpWCDWOKZvkZcvjVuYkQ4omYCTX5ohy+knMjdOmdH9c7SpqEWBDC86fiNex+O0XOMEZSa8DA\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","blog.beta.gouv.fr/148.253.75.120","443","INFO","591E9CE6C863D3A079E9FABE1478C7339A26B21269DDE795211361024AE31A44","",""
"intermediate_cert_notBefore <#1>","blog.beta.gouv.fr/148.253.75.120","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","blog.beta.gouv.fr/148.253.75.120","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","blog.beta.gouv.fr/148.253.75.120","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","blog.beta.gouv.fr/148.253.75.120","443","INFO","R11 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","blog.beta.gouv.fr/148.253.75.120","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","blog.beta.gouv.fr/148.253.75.120","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","blog.beta.gouv.fr/148.253.75.120","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","blog.beta.gouv.fr/148.253.75.120","443","INFO","1725761680","",""
"HSTS_time","blog.beta.gouv.fr/148.253.75.120","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","blog.beta.gouv.fr/148.253.75.120","443","INFO","only for this domain","",""
"HSTS_preload","blog.beta.gouv.fr/148.253.75.120","443","INFO","domain is NOT marked for preloading","",""
"HPKP","blog.beta.gouv.fr/148.253.75.120","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","blog.beta.gouv.fr/148.253.75.120","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","blog.beta.gouv.fr/148.253.75.120","443","INFO","No application banner found","",""
"cookie_count","blog.beta.gouv.fr/148.253.75.120","443","INFO","0 at '/'","",""
"security_headers","blog.beta.gouv.fr/148.253.75.120","443","MEDIUM","--","",""
"banner_reverseproxy","blog.beta.gouv.fr/148.253.75.120","443","INFO","--","","CWE-200"
"heartbleed","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","blog.beta.gouv.fr/148.253.75.120","443","OK","supported","","CWE-310"
"secure_client_renego","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","blog.beta.gouv.fr/148.253.75.120","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","blog.beta.gouv.fr/148.253.75.120","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","blog.beta.gouv.fr/148.253.75.120","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=7054064F145467008AE4617F1DEA46CD13AEBD4B4A93953C7055D4C8FE58A07B","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","blog.beta.gouv.fr/148.253.75.120","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","blog.beta.gouv.fr/148.253.75.120","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","blog.beta.gouv.fr/148.253.75.120","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","blog.beta.gouv.fr/148.253.75.120","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","blog.beta.gouv.fr/148.253.75.120","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","blog.beta.gouv.fr/148.253.75.120","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","blog.beta.gouv.fr/148.253.75.120","443","INFO","No connection","",""
"clientsimulation-java_8u161","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","blog.beta.gouv.fr/148.253.75.120","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","blog.beta.gouv.fr/148.253.75.120","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","blog.beta.gouv.fr/148.253.75.120","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","blog.beta.gouv.fr/148.253.75.120","443","INFO","100","",""
"protocol_support_score_weighted","blog.beta.gouv.fr/148.253.75.120","443","INFO","30","",""
"key_exchange_score","blog.beta.gouv.fr/148.253.75.120","443","INFO","90","",""
"key_exchange_score_weighted","blog.beta.gouv.fr/148.253.75.120","443","INFO","27","",""
"cipher_strength_score","blog.beta.gouv.fr/148.253.75.120","443","INFO","60","",""
"cipher_strength_score_weighted","blog.beta.gouv.fr/148.253.75.120","443","INFO","24","",""
"final_score","blog.beta.gouv.fr/148.253.75.120","443","INFO","81","",""
"overall_grade","blog.beta.gouv.fr/148.253.75.120","443","OK","A+","",""
"service","blog.beta.gouv.fr/5.104.101.30","443","INFO","HTTP","",""
"pre_128cipher","blog.beta.gouv.fr/5.104.101.30","443","INFO","No 128 cipher limit bug","",""
"SSLv2","blog.beta.gouv.fr/5.104.101.30","443","OK","not offered","",""
"SSLv3","blog.beta.gouv.fr/5.104.101.30","443","OK","not offered","",""
"TLS1","blog.beta.gouv.fr/5.104.101.30","443","INFO","not offered","",""
"TLS1_1","blog.beta.gouv.fr/5.104.101.30","443","INFO","not offered","",""
"TLS1_2","blog.beta.gouv.fr/5.104.101.30","443","OK","offered","",""
"TLS1_3","blog.beta.gouv.fr/5.104.101.30","443","OK","offered with final","",""
"ALPN_HTTP2","blog.beta.gouv.fr/5.104.101.30","443","OK","h2","",""
"ALPN","blog.beta.gouv.fr/5.104.101.30","443","INFO","http/1.1","",""
"cipherlist_NULL","blog.beta.gouv.fr/5.104.101.30","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","blog.beta.gouv.fr/5.104.101.30","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","blog.beta.gouv.fr/5.104.101.30","443","OK","not offered","","CWE-327"
"cipherlist_LOW","blog.beta.gouv.fr/5.104.101.30","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","blog.beta.gouv.fr/5.104.101.30","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","blog.beta.gouv.fr/5.104.101.30","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","blog.beta.gouv.fr/5.104.101.30","443","INFO","not offered","",""
"cipherlist_STRONG_FS","blog.beta.gouv.fr/5.104.101.30","443","OK","offered","",""
"cipher_order-tls1_2","blog.beta.gouv.fr/5.104.101.30","443","OK","server","",""
"cipherorder_TLSv1_2","blog.beta.gouv.fr/5.104.101.30","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","blog.beta.gouv.fr/5.104.101.30","443","OK","server","",""
"FS","blog.beta.gouv.fr/5.104.101.30","443","OK","offered","",""
"FS_ciphers","blog.beta.gouv.fr/5.104.101.30","443","INFO","DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","blog.beta.gouv.fr/5.104.101.30","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","blog.beta.gouv.fr/5.104.101.30","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'extended master secret/#23'","",""
"TLS_session_ticket","blog.beta.gouv.fr/5.104.101.30","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","blog.beta.gouv.fr/5.104.101.30","443","INFO","yes","",""
"sessionresumption_ticket","blog.beta.gouv.fr/5.104.101.30","443","INFO","not supported","",""
"sessionresumption_ID","blog.beta.gouv.fr/5.104.101.30","443","INFO","supported","",""
"TLS_timestamp","blog.beta.gouv.fr/5.104.101.30","443","INFO","random","",""
"certificate_compression","blog.beta.gouv.fr/5.104.101.30","443","INFO","none","",""
"clientAuth","blog.beta.gouv.fr/5.104.101.30","443","INFO","none","",""
"cert_numbers","blog.beta.gouv.fr/5.104.101.30","443","INFO","1","",""
"cert_signatureAlgorithm","blog.beta.gouv.fr/5.104.101.30","443","OK","SHA256 with RSA","",""
"cert_keySize","blog.beta.gouv.fr/5.104.101.30","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","blog.beta.gouv.fr/5.104.101.30","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","blog.beta.gouv.fr/5.104.101.30","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","blog.beta.gouv.fr/5.104.101.30","443","INFO","048D02CCA2B1AE902B95BA9A91B171B020E8","",""
"cert_serialNumberLen","blog.beta.gouv.fr/5.104.101.30","443","INFO","18","",""
"cert_fingerprintSHA1","blog.beta.gouv.fr/5.104.101.30","443","INFO","38BEA2466B2300060D7168CD94D56429386BA3C5","",""
"cert_fingerprintSHA256","blog.beta.gouv.fr/5.104.101.30","443","INFO","7054064F145467008AE4617F1DEA46CD13AEBD4B4A93953C7055D4C8FE58A07B","",""
"cert","blog.beta.gouv.fr/5.104.101.30","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE8zCCA9ugAwIBAgISBI0CzKKxrpArlbqakbFxsCDoMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQwNzE3MDc0MDEyWhcNMjQxMDE1MDc0MDExWjAcMRowGAYDVQQDExFibG9nLmJldGEuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAObVynfqGO1a9vAbWtgyxifS7r7h4iLE40nyfaicIAcxLKn615OTTAJK4nxYYzRGjCELCtGWGGfu6gcd7B3AXxag2FgCxCvAww+jByLEfGAFMUPdzmEKNS/CsJwwjqjX00xHVkerZC3w9pRXqgRGJGr8d1ZTouZWE7N8VFC1dRXpBz/R7/hrixJyYXlyEtTf/k4CocS5Lys3YRvcGbBfQ1ederax9RqFbVgqoMJH8JMBLTrkuCuvxbevlNd0i/W8MkmeLEMxn95d4Fg+5Kxdw4XrOhximLTuAthf6RqxWKZK5xW6u/jq/H/X3E7znl1ERnUf8W6GG4wj/Nsb4Ex6zy8CAwEAAaOCAhYwggISMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQU/C90fE6N8NPEtBHIzMqTdH3fzDowHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzAcBgNVHREEFTATghFibG9nLmJldGEuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQUGCisGAQQB1nkCBAIEgfYEgfMA8QB2AEiw42vapkc0D+VqAvqdMOscUgHLVt0sgdm7v6s52IRzAAABkL/ZYIEAAAQDAEcwRQIhAK8bc8xNi3gp5qeJW7OUlVoN76mgy3jHLgbjZtv3esJOAiB2JH56bSlZul+nmRaL6+gYGZNFYObCoqcbQPbauZfJEgB3AHb/iD8KtvuVUcJhzPWHujS0pM27KdxoQgqf5mdMWjp0AAABkL/ZYLcAAAQDAEgwRgIhAI93ztOVseXgw/D/YfZJigqfE62N7KVz+XRBAp+JC32XAiEA1xmLVolapCgwYpV+hALZaZF5op+Uox4mIkC6HfgZvZQwDQYJKoZIhvcNAQELBQADggEBAJJJuNNvLgvohInePF87htZUQlNMnaLNF+fE8ojZTFhaPV8565EP/VVzQwYRacvA1klSzc0Zveat819YyL0LKHCnhJ08f8PEpP/23ksTyAWiSvxN9H7NlQIa478ZKhvXCPMgDWG62iYIfYNCwMV0Dri/EF9y3AWwS3sqmOLvduuYYFqX/18j5d2Jv56S0iOKHXf7NnhWTt1RqFp9Vamiv8kcTMjutpXnTgj8XB1Exvk1dxTHmhuZ1HcheqZd6Rie051zWqSq9bpRFh/oH+g9CjJJHRNawIKeGrVFuXahCaGVXEqPE++U4+xY9NnfIg9o9xh06EvR+m4+oe8sCh1xGo4=\n-----END CERTIFICATE-----","",""
"cert_commonName","blog.beta.gouv.fr/5.104.101.30","443","OK","blog.beta.gouv.fr","",""
"cert_commonName_wo_SNI","blog.beta.gouv.fr/5.104.101.30","443","INFO","*.osc-fr1.scalingo.io","",""
"cert_subjectAltName","blog.beta.gouv.fr/5.104.101.30","443","INFO","blog.beta.gouv.fr","",""
"cert_trust","blog.beta.gouv.fr/5.104.101.30","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","blog.beta.gouv.fr/5.104.101.30","443","OK","passed.","",""
